systime,devtime,packno,status,controltype,error,limb,mechanism,angle,hocdisp,button,trialno,assessmentstate
2025-06-20 13:06:49.489588,10973.188,7209,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.489588,10973.194,7210,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.489588,10973.199,7211,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.489588,10973.204,7212,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.489588,10973.210000000001,7213,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.489588,10973.215,7214,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.489588,10973.221,7215,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.489588,10973.226,7216,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.231,7217,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.237000000001,7218,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.242,7219,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.248,7220,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.253,7221,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.258,7222,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.264000000001,7223,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.269,7224,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.274,7225,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.28,7226,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.285,7227,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.291000000001,7228,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.535848,10973.296,7229,1,0,4,2,3,6.482812404632568,0.6788785274998153,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.600063,10973.301,7230,1,0,4,2,3,6.496874809265137,0.6803511390693313,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.605444,10973.307,7231,1,0,4,2,3,6.525000095367432,0.683296412142634,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.607718,10973.312,7232,1,0,4,2,3,6.553124904632568,0.6862416352816663,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.610252,10973.318000000001,7233,1,0,4,2,3,6.567187309265137,0.6877142468511824,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.612949,10973.323,7234,1,0,4,2,3,6.581250190734863,0.689186908354969,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.616082,10973.328,7235,1,0,4,2,3,6.595312595367432,0.6906595199244852,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.618429,10973.334,7236,1,0,4,2,3,6.609375,0.6921321314940012,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.623926,10973.339,7237,1,0,4,2,3,6.609375,0.6921321314940012,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.626435,10973.344000000001,7238,1,0,4,2,3,6.623437404632568,0.6936047430635174,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.628990,10973.35,7239,1,0,4,2,3,6.637499809265137,0.6950773546330336,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.631805,10973.355,7240,1,0,4,2,3,6.665625095367432,0.6980226277063362,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.631805,10973.361,7241,1,0,4,2,3,6.6796875,0.6994952392758523,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.631805,10973.366,7242,1,0,4,2,3,6.707812309265137,0.7024404624148846,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.679271,10973.371000000001,7243,1,0,4,2,3,6.721875190734863,0.7039131239186711,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.679271,10973.377,7244,1,0,4,2,3,6.75,0.7068583470577035,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.679271,10973.382,7245,1,0,4,2,3,6.778124809265137,0.7098035701967357,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.679271,10973.387,7246,1,0,4,2,3,6.792187690734863,0.7112762317005222,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.679271,10973.393,7247,1,0,4,2,3,6.806250095367432,0.7127488432700384,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.679271,10973.398000000001,7248,1,0,4,2,3,6.8203125,0.7142214548395545,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.679271,10973.404,7249,1,0,4,2,3,6.8203125,0.7142214548395545,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.679271,10973.409,7250,1,0,4,2,3,6.8203125,0.7142214548395545,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.695284,10973.414,7251,1,0,4,2,3,6.8203125,0.7142214548395545,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.695284,10973.42,7252,1,0,4,2,3,6.806250095367432,0.7127488432700384,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.695284,10973.425000000001,7253,1,0,4,2,3,6.792187690734863,0.7112762317005222,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.695284,10973.431,7254,1,0,4,2,3,6.778124809265137,0.7098035701967357,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.695284,10973.436,7255,1,0,4,2,3,6.764062404632568,0.7083309586272195,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.695284,10973.441,7256,1,0,4,2,3,6.735937595367432,0.7053857354881873,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.743301,10973.447,7257,1,0,4,2,3,6.707812309265137,0.7024404624148846,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.743301,10973.452000000001,7258,1,0,4,2,3,6.665625095367432,0.6980226277063362,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.743301,10973.457,7259,1,0,4,2,3,6.609375,0.6921321314940012,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.743301,10973.463,7260,1,0,4,2,3,6.5390625,0.6847690237121502,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.743301,10973.468,7261,1,0,4,2,3,6.46875,0.6774059159302991,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.743301,10973.474,7262,1,0,4,2,3,6.370312690734863,0.6670975850094157,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.743301,10973.479,7263,1,0,4,2,3,6.314062595367432,0.6612070887970808,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.743301,10973.484,7264,1,0,4,2,3,6.271874904632568,0.656789204154262,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.743301,10973.49,7265,1,0,4,2,3,6.2578125,0.6553165925847458,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.743301,10973.495,7266,1,0,4,2,3,6.215624809265137,0.6508987079419271,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.758999,10973.501,7267,1,0,4,2,3,6.131249904632568,0.6420629885905599,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.758999,10973.506,7268,1,0,4,2,3,6.004687309265137,0.6288093845963738,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.758999,10973.511,7269,1,0,4,2,3,5.793749809265137,0.6067200612508206,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.809179,10973.517,7270,1,0,4,2,3,5.596875190734863,0.586103399409054,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.811352,10973.522,7271,1,0,4,2,3,5.315625190734863,0.5566509682816496,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.813464,10973.527,7272,1,0,4,2,3,5.090624809265137,0.5330889834323098,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.815553,10973.533,7273,1,0,4,2,3,4.78125,0.5006913291658732,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.815553,10973.538,7274,1,0,4,2,3,4.4296875,0.46387579025661785,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.822033,10973.544,7275,1,0,4,2,3,4.1484375,0.43442335912921354,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.826428,10973.549,7276,1,0,4,2,3,3.796875,0.39760782021995816,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.828467,10973.554,7277,1,0,4,2,3,3.417187452316284,0.3578470332045353,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.828467,10973.56,7278,1,0,4,2,3,3.0234375,0.3166136346195963,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.828467,10973.565,7279,1,0,4,2,3,2.6015625,0.27243498792848986,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.828467,10973.57,7280,1,0,4,2,3,2.1796875,0.2282563412373834,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.828467,10973.576000000001,7281,1,0,4,2,3,1.7156250476837158,0.17965983487059334,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.828467,10973.581,7282,1,0,4,2,3,1.265625,0.1325359400733194,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.871042,10973.587,7283,1,0,4,2,3,0.801562488079071,0.08393942746474552,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.871042,10973.592,7284,1,0,4,2,3,0.37968748807907104,0.03976078077363906,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.871042,10973.597,7285,1,0,4,2,3,-0.0703125,0.007363107781851078,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.871042,10973.603000000001,7286,1,0,4,2,3,-0.421875,0.044178646691106466,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.871042,10973.608,7287,1,0,4,2,3,-0.745312511920929,0.07804894373597818,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.871042,10973.614,7288,1,0,4,2,3,-1.040624976158142,0.10897399267468243,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.871042,10973.619,7289,1,0,4,2,3,-1.265625,0.1325359400733194,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.871042,10973.624,7290,1,0,4,2,3,-1.4765625,0.15462526341887262,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.871042,10973.630000000001,7291,1,0,4,2,3,-1.6593749523162842,0.1737693386582584,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.871042,10973.635,7292,1,0,4,2,3,-1.8562500476837158,0.1943860504342955,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.887159,10973.64,7293,1,0,4,2,3,-1.954687476158142,0.20469439383874644,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.887159,10973.646,7294,1,0,4,2,3,-2.067187547683716,0.2164753737798487,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.887159,10973.651,7295,1,0,4,2,3,-2.207812547683716,0.23120158934355087,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.951541,10973.657000000001,7296,1,0,4,2,3,-2.3343749046325684,0.2444551683706017,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.955811,10973.662,7297,1,0,4,2,3,-2.432812452316284,0.25476352425862026,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.958946,10973.667,7298,1,0,4,2,3,-2.559375047683716,0.26801712825280627,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.961743,10973.673,7299,1,0,4,2,3,-2.7421875,0.28716120349219204,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.967465,10973.678,7300,1,0,4,2,3,-2.854687452316284,0.2989421709497267,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.971052,10973.683,7301,1,0,4,2,3,-2.981250047683716,0.3121957749439127,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.974267,10973.689,7302,1,0,4,2,3,-3.1640625,0.3313398501832985,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.976977,10973.694,7303,1,0,4,2,3,-3.3046875,0.3460660657470006,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.976977,10973.7,7304,1,0,4,2,3,-3.4312500953674316,0.3593196697411867,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.976977,10973.705,7305,1,0,4,2,3,-3.614062547683716,0.3784637449805724,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.983563,10973.710000000001,7306,1,0,4,2,3,-3.7265625,0.3902447124381071,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.983563,10973.716,7307,1,0,4,2,3,-3.825000047683716,0.40055306832612564,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:49.983563,10973.721,7308,1,0,4,2,3,-3.965625047683716,0.4152792838898278,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.727,7309,1,0,4,2,3,-4.120312690734863,0.4314781359901813,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.732,7310,1,0,4,2,3,-4.232812404632568,0.44325907848058077,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.737000000001,7311,1,0,4,2,3,-4.373437404632568,0.4579852940442829,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.743,7312,1,0,4,2,3,-4.528124809265137,0.4741841211775012,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.748,7313,1,0,4,2,3,-4.612500190734863,0.48301989046313887,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.753,7314,1,0,4,2,3,-4.696875095367432,0.49185560981450605,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.759,7315,1,0,4,2,3,-4.78125,0.5006913291658732,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.764000000001,7316,1,0,4,2,3,-4.893750190734863,0.5124723215905431,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.77,7317,1,0,4,2,3,-4.978125095367432,0.5213080409419104,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.775,7318,1,0,4,2,3,-5.048437595367432,0.5286711487237614,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.78,7319,1,0,4,2,3,-5.104687690734863,0.5345616449360964,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.786,7320,1,0,4,2,3,-5.160937309265137,0.5404520912141609,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.015256,10973.791000000001,7321,1,0,4,2,3,-5.245312690734863,0.5492878604997985,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.126393,10973.797,7322,1,0,4,2,3,-5.357812404632568,0.561068802990198,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.129466,10973.802,7323,1,0,4,2,3,-5.442187309265137,0.5699045223415652,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.129466,10973.807,7324,1,0,4,2,3,-5.512499809265137,0.5772676301234163,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.134924,10973.813,7325,1,0,4,2,3,-5.582812309265137,0.5846307379052673,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.137874,10973.818000000001,7326,1,0,4,2,3,-5.667187690734863,0.593466507190905,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.140659,10973.823,7327,1,0,4,2,3,-5.8359375,0.6111379458936395,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.142398,10973.829,7328,1,0,4,2,3,-5.962500095367432,0.6243915498878254,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.146280,10973.834,7329,1,0,4,2,3,-6.103125095367432,0.6391177654515275,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.150889,10973.84,7330,1,0,4,2,3,-6.314062595367432,0.6612070887970808,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.150889,10973.845,7331,1,0,4,2,3,-6.440625190734863,0.6744606927912669,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.158458,10973.85,7332,1,0,4,2,3,-6.595312595367432,0.6906595199244852,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.158458,10973.856,7333,1,0,4,2,3,-6.806250095367432,0.7127488432700384,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.158458,10973.861,7334,1,0,4,2,3,-6.946875095367432,0.7274750588337405,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.158458,10973.866,7335,1,0,4,2,3,-7.157812595367432,0.7495643821792938,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.158458,10973.872,7336,1,0,4,2,3,-7.3125,0.7657632093125121,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.158458,10973.877,7337,1,0,4,2,3,-7.453125,0.7804894248762142,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.158458,10973.883,7338,1,0,4,2,3,-7.678124904632568,0.8040513597912835,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.158458,10973.888,7339,1,0,4,2,3,-7.832812309265137,0.8202501869245018,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.158458,10973.893,7340,1,0,4,2,3,-8.015625,0.8393942871310228,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.158458,10973.899,7341,1,0,4,2,3,-8.170312881469727,0.8555931641985115,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.158458,10973.904,7342,1,0,4,2,3,-8.282812118530273,0.8673740567546405,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.174095,10973.91,7343,1,0,4,2,3,-8.423437118530273,0.8821002723183428,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.174095,10973.915,7344,1,0,4,2,3,-8.578125,0.8982991493858314,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.174095,10973.92,7345,1,0,4,2,3,-8.704687118530273,0.911552703445747,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.174095,10973.926,7346,1,0,4,2,3,-8.831250190734863,0.9248063573742035,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.174095,10973.931,7347,1,0,4,2,3,-9.014062881469727,0.9439504575807245,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.174095,10973.936,7348,1,0,4,2,3,-9.140625,0.9572040116406401,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10973.942000000001,7349,1,0,4,2,3,-9.253125190734863,0.96898500406531,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10973.947,7350,1,0,4,2,3,-9.421875,0.9866564427680443,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10973.953,7351,1,0,4,2,3,-9.548437118530273,0.9999099968279599,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10973.958,7352,1,0,4,2,3,-9.646875381469727,1.0102184276173842,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10973.963,7353,1,0,4,2,3,-9.731249809265137,1.019054097034481,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10973.969000000001,7354,1,0,4,2,3,-9.84375,1.030835089459151,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10973.974,7355,1,0,4,2,3,-9.928125381469727,1.0396708587447885,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10973.98,7356,1,0,4,2,3,-9.984375,1.045561305022853,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10973.985,7357,1,0,4,2,3,-10.040624618530273,1.0514517513009174,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10973.99,7358,1,0,4,2,3,-10.082812309265137,1.0558696359437363,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10973.996000000001,7359,1,0,4,2,3,-10.153124809265137,1.0632327437255873,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10974.001,7360,1,0,4,2,3,-10.279687881469727,1.0764863976540437,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.222354,10974.006,7361,1,0,4,2,3,-10.40625,1.0897399517139594,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.307950,10974.012,7362,1,0,4,2,3,-10.546875,1.1044661672776617,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.310453,10974.017,7363,1,0,4,2,3,-10.785937309265137,1.129500713762247,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.310453,10974.023000000001,7364,1,0,4,2,3,-10.96875,1.1486448139687682,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.310453,10974.028,7365,1,0,4,2,3,-11.25,1.1780972450961724,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.318629,10974.033,7366,1,0,4,2,3,-11.517187118530273,1.2060770147197901,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.321753,10974.039,7367,1,0,4,2,3,-11.8125,1.237002107350981,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.326498,10974.044,7368,1,0,4,2,3,-12.037500381469727,1.2605640922003207,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.329170,10974.049,7369,1,0,4,2,3,-12.3046875,1.2885438618239384,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.329170,10974.055,7370,1,0,4,2,3,-12.5859375,1.317996292951343,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.334323,10974.06,7371,1,0,4,2,3,-12.782812118530273,1.3386129547931096,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.338231,10974.066,7372,1,0,4,2,3,-13.0078125,1.3621749396424494,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.338231,10974.071,7373,1,0,4,2,3,-13.204687118530273,1.3827916014842159,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.338231,10974.076000000001,7374,1,0,4,2,3,-13.387499809265137,1.401935701690737,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.366587,10974.082,7375,1,0,4,2,3,-13.542187690734863,1.4181345787582256,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.366587,10974.087,7376,1,0,4,2,3,-13.612500190734863,1.4254976865400768,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.366587,10974.093,7377,1,0,4,2,3,-13.654687881469727,1.4299155711828955,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.366587,10974.098,7378,1,0,4,2,3,-13.682812690734863,1.4328607943219278,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.366587,10974.103000000001,7379,1,0,4,2,3,-13.696874618530273,1.4343333559571736,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.366587,10974.109,7380,1,0,4,2,3,-13.7109375,1.4358060174609601,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.366587,10974.114,7381,1,0,4,2,3,-13.725000381469727,1.4372786789647467,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.366587,10974.119,7382,1,0,4,2,3,-13.739062309265137,1.4387512405999923,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.366587,10974.125,7383,1,0,4,2,3,-13.78125,1.4431691252428112,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.366587,10974.130000000001,7384,1,0,4,2,3,-13.8515625,1.4505322330246622,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.366587,10974.136,7385,1,0,4,2,3,-13.949999809265137,1.4608405639455455,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.382539,10974.141,7386,1,0,4,2,3,-14.034375190734863,1.4696763332311833,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.382539,10974.146,7387,1,0,4,2,3,-14.160937309265137,1.4829298872910988,1,0,GET_TO_TARGET1_START
2025-06-20 13:06:50.461484,10974.152,7388,1,0,4,2,3,-14.385937690734863,1.5064918721404386,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.461484,10974.157000000001,7389,1,0,4,2,3,-14.5546875,1.524163310843173,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.461484,10974.163,7390,1,0,4,2,3,-14.751562118530273,1.5447799726849396,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.461484,10974.168,7391,1,0,4,2,3,-14.934374809265137,1.5639240728914607,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.461484,10974.173,7392,1,0,4,2,3,-15.060937881469727,1.5771777268199172,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.461484,10974.179,7393,1,0,4,2,3,-15.173437118530273,1.588958619376046,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.461484,10974.184000000001,7394,1,0,4,2,3,-15.2578125,1.5977943886616837,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.477392,10974.189,7395,1,0,4,2,3,-15.271875381469727,1.5992670501654704,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.477392,10974.195,7395,1,0,4,2,3,-15.271875381469727,1.5992670501654704,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.477392,10974.2,7396,1,0,4,2,3,-15.229687690734863,1.5948491655226515,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.477392,10974.206,7397,1,0,4,2,3,-15.1875,1.5904312808798327,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.477392,10974.211,7398,1,0,4,2,3,-15.173437118530273,1.588958619376046,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.477392,10974.216,7399,1,0,4,2,3,-15.1875,1.5904312808798327,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.541412,10974.222,7400,1,0,4,2,3,-15.229687690734863,1.5948491655226515,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.541412,10974.227,7401,1,0,4,2,3,-15.2578125,1.5977943886616837,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.541412,10974.232,7402,1,0,4,2,3,-15.300000190734863,1.6022122733045026,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.541412,10974.238,7403,1,0,4,2,3,-15.328125,1.605157496443535,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.541412,10974.243,7404,1,0,4,2,3,-15.356249809265137,1.608102719582567,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.541412,10974.249,7405,1,0,4,2,3,-15.384374618530273,1.6110479427215993,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.541412,10974.254,7406,1,0,4,2,3,-15.412500381469727,1.6139932657291725,1,0,HOLDING_AT_TARGET1_START
2025-06-20 13:06:50.541412,10974.259,7407,1,0,4,2,3,-15.454687118530273,1.6184110505034504,1,0,HOLDING_AT_TARGET1_START
